developer	publisher	positive	negative	average_forever	average_2weeks	median_forever	median_2weeks	price	initialprice	languages	tags	genre	appid	num_lang
Virgula Leal	Jogo Joia	459	15	401	0	401	0	19.99	19.99	Portuguese - Brazil	{'Simulation': 256, 'Casual': 247, 'Procedural Generation': 230, 'Cartoon': 222, 'Surreal': 219, 'Colorful': 211, 'Artificial Intelligence': 204, 'Character Customization': 202, 'Hand-drawn': 196, 'Capitalism': 191, 'Drama': 187, 'Parody ': 184, 'Dark Comedy': 181, 'Conversation': 170, 'Choices Matter': 162, 'Moddable': 151, 'Level Editor': 145, 'Sandbox': 136, 'God Game': 117, 'Cyberpunk': 99}	Casual, Indie, Simulation	1569520	3
Furlough Games	Furlough Games PBS	0	0	377	0	377	0	9.99	9.99	English, French, Italian, Spanish - Spain, Portuguese - Brazil, Russian, Portuguese - Portugal	[]	Casual, Indie, Strategy	1724050	13
DANG!	Devolver Digital	784	37	295	0	295	0	19.99	19.99	English, French, German, Spanish - Spain, Japanese, Korean, Portuguese - Brazil, Russian, Simplified Chinese, Traditional Chinese	{'Arena Shooter': 164, 'Fast-Paced': 158, 'Stylized': 147, 'First-Person': 147, 'Bullet Time': 141, 'Parkour': 139, 'Colorful': 130, 'Difficult': 123, 'FPS': 117, 'Ninja': 112, 'Singleplayer': 102, '3D': 90, 'Shooter': 86, 'Combat': 72, 'Action': 69, 'Indie': 52, 'Atmospheric': 30, 'Great Soundtrack': 30}	Action, Indie	1170060	16
xXx_Skipper_xXx	xXx_Skipper_xXx	484	17	112	0	112	0	2.99	2.99	English	{'Funny': 390, 'Action': 388, 'Memes': 386, 'Combat': 382, 'America': 372, 'Shooter': 360, 'Souls-like': 359, 'Political': 359, 'PvE': 357, 'Arena Shooter': 355, 'FPS': 354, 'Surreal': 349, 'Parody ': 349, '3D': 344, 'First-Person': 343, 'Futuristic': 336, 'Realistic': 335, 'Satire': 334, 'Space': 333, 'Magic': 331}	Action, Indie	1762270	1
Mimimi Games	Daedalic Entertainment	3196	235	309	0	508	0	19.99	19.99	English, German, Japanese, French, Italian, Spanish - Spain, Korean, Polish, Portuguese - Brazil, Russian, Simplified Chinese, Traditional Chinese, Turkish	{'Real Time Tactics': 143, 'Strategy': 139, 'Action': 124, 'Isometric': 121, 'Adventure': 117, 'Stealth': 115, 'RTS': 112, 'Assassin': 104, 'Puzzle': 99, 'Atmospheric': 95, 'Historical': 91, 'Ninja': 90, 'Tactical': 86, 'Singleplayer': 82, 'Survival': 80, 'Indie': 60, 'Violent': 59, 'Difficult': 39, 'Military': 32, 'Building': 29}	Indie, Strategy	1579380	19
Nightdive Studios, Acclaim Studios Teesside	Nightdive Studios	959	50	2209	0	2209	0	19.99	19.99	English, French, Italian, German, Spanish - Spain, Portuguese - Brazil	{'Action': 283, 'Adventure': 274, 'Action-Adventure': 256, 'Horror': 242, 'Platformer': 241, 'Shooter': 241, 'Exploration': 221, 'Puzzle': 221, 'Third Person': 206, 'Metroidvania': 200, '3D Platformer': 194, '3D': 170, 'Atmospheric': 166, 'Third-Person Shooter': 164, 'Retro': 159, 'Dark': 137, 'Old School': 124, 'Demons': 89, 'Surreal': 75, 'Combat': 49}	Action, Adventure	1413870	10
MinMax Games Ltd.	MinMax Games Ltd.	419	14	526	0	526	0	9.99	19.99	English, French, German, Simplified Chinese, Traditional Chinese	{'Strategy': 144, 'Sandbox': 138, 'Simulation': 135, 'Golf': 134, 'Mini Golf': 128, 'City Builder': 118, 'Management': 118, 'Economy': 116, 'Base-Building': 116, 'Building': 108, 'Automation': 98, 'Futuristic': 96, 'Physics': 89, 'God Game': 83, 'Capitalism': 77, 'Choices Matter': 72, 'Artificial Intelligence': 69, 'Life Sim': 68, 'Cute': 67, 'Top-Down': 66}	Indie, Simulation, Strategy	1144020	7
Brady Soglin	Overfull Games	218	2	0	0	0	0	9.99	9.99	English	{'Casual': 65, 'Puzzle': 52, 'Nature': 41, 'Creature Collector': 37, '3D': 34, 'Colorful': 29, 'Cute': 26, 'Funny': 24, 'Indie': 23, 'Procedural Generation': 22, 'Story Rich': 21, 'Simulation': 20, 'Singleplayer': 18, 'Family Friendly': 16}	Casual, Indie, Simulation	1587710	1
Grumpyface Studios	Cartoon Network Games	528	20	0	0	0	0	24.99	24.99	English, French, Italian, German, Spanish - Spain, Japanese, Korean, Portuguese - Brazil, Russian, Simplified Chinese, Spanish - Latin America, Traditional Chinese, Turkish	{'RPG': 487, 'Tactical RPG': 481, 'Turn-Based Tactics': 478, 'Party-Based RPG': 471, 'Action-Adventure': 462, '2.5D': 452, '2D': 444, '3D': 430, 'Tutorial': 423, 'Cute': 414, 'Story Rich': 402, 'Procedural Generation': 389, 'Team-Based': 376, 'Action': 371, 'Turn-Based Combat': 369, 'Cartoony': 338, 'Colorful': 322, 'Stylized': 320, 'Family Friendly': 298, 'Fantasy': 276}	Action, Adventure, RPG	1379560	22
Thylacine Studios	Thylacine Studios LLC	1401	85	5906	2221	10091	2221	19.99	19.99	English	{'Creature Collector': 169, 'Collectathon': 160, 'Turn-Based Combat': 158, 'Loot': 155, 'Dungeon Crawler': 151, 'Party-Based RPG': 142, 'RPG': 140, 'Character Customization': 138, 'Procedural Generation': 137, 'Strategy': 136, 'Turn-Based': 133, 'Pixel Graphics': 131, '2D': 129, 'Fantasy': 127, 'Retro': 123, 'Singleplayer': 120, 'Strategy RPG': 110, 'Tactical RPG': 104, 'Turn-Based Tactics': 101, 'Isometric': 98}	Indie, RPG, Strategy	1289810	1
KSYM	KSYM	397	12	40	0	40	0	9.99	9.99	English	{'Casual': 55, 'Experimental': 48, '3D': 41, 'Singleplayer': 37, 'Gambling': 34, 'Physics': 26, 'Sexual Content': 23}	Casual	1510950	1
Summitsphere	Summitsphere	329	8	0	0	0	0	14.99	14.99	English	{'Adventure': 198, 'Arcade': 178, 'Platformer': 172, '2D Platformer': 169, 'Puzzle-Platformer': 159, '2D': 152, 'Colorful': 144, 'Pixel Graphics': 142, 'Comedy': 127, 'Family Friendly': 116, 'Funny': 109, 'Old School': 108, 'Retro': 94, 'PvP': 78, 'Multiplayer': 64, 'Action': 51, 'Singleplayer': 48, 'Competitive': 31, 'Indie': 28, 'Casual': 24}	Action, Adventure, Casual, Indie	1382320	1
TECOPARK	TECOPARK	17791	1661	199	146	152	157	4.99	4.99	English	{'Multiplayer': 255, 'Online Co-Op': 222, 'Puzzle-Platformer': 170, 'Casual': 159, 'Cute': 149, 'Co-op': 139, 'Local Multiplayer': 135, 'Local Co-Op': 118, 'Platformer': 106, 'Action': 97, '2D': 88, 'Horror': 77, 'Pixel Graphics': 74, 'Indie': 70, 'Funny': 64, 'Retro': 63, 'Puzzle': 60, 'Party Game': 46, 'Difficult': 45, 'Souls-like': 41}	Action, Casual, Indie	1509960	1
Anatoliy Loginovskikh, Аlexandr Telminov	Anatoliy Loginovskikh	1334	80	56	0	93	0	0.99	0.99	English	{'Cats': 123, 'Hidden Object': 114, 'Cute': 106, 'Hand-drawn': 103, 'Family Friendly': 98, 'Point & Click': 90, 'Stylized': 89, 'Minimalist': 85, 'Side Scroller': 80, 'Indie': 79, 'Puzzle': 77, 'Creature Collector': 73, 'Casual': 73, 'Exploration': 67, 'Clicker': 65, 'Relaxing': 61, 'Adventure': 59, '2D': 54, 'Singleplayer': 52, 'Psychological Horror': 35}	Adventure, Casual, Indie	1587560	1
Square Enix	Square Enix	1433	88	1275	0	1275	0	17.99	17.99	English, French, Italian, German, Spanish - Spain, Japanese, Korean, Portuguese - Brazil, Russian, Simplified Chinese, Thai, Traditional Chinese	{'RPG': 206, 'JRPG': 188, 'Singleplayer': 180, '2D': 178, 'Adventure': 168, 'Class-Based': 155, 'Exploration': 149, 'Fantasy': 139, 'Magic': 131, 'Nostalgia': 123, 'Pixel Graphics': 117, 'Party-Based RPG': 117, 'Remake': 97, 'Retro': 85, 'Turn-Based Combat': 75, 'Emotional': 43, 'Lore-Rich': 32, 'Story Rich': 31, 'Turn-Based': 11}	RPG	1173790	18
Team SNEED	Team SNEED	1517	95	80	0	80	0	3.99	3.99	English	{'Early Access': 246, 'Indie': 223, 'Memes': 221, 'Satire': 216, 'Casual': 212, 'Dark Comedy': 207, 'Life Sim': 205, 'Dark Humor': 200, 'Funny': 199, 'Comedy': 196, 'Political': 190, 'Parody ': 188, 'Politics': 186, 'Simulation': 182, 'Singleplayer': 177, 'Conspiracy': 166, 'Multiple Endings': 166, 'Souls-like': 160, 'Exploration': 159, 'Visual Novel': 154}	Action, Adventure, Casual, Indie, Simulation, Early Access	1141550	1
18Light Game Ltd., FunZone Games	18Light Game Ltd., CE-Asia, 樂磚 Joy Brick, Mayflower Entertainment	623	27	527	0	574	0	17.99	17.99	English, Traditional Chinese, Japanese, Simplified Chinese, Korean, Russian, Portuguese - Brazil, Turkish, French, German, Arabic	{'Metroidvania': 325, 'Underwater': 303, 'Action': 298, 'Difficult': 295, 'Atmospheric': 292, 'Exploration': 290, 'Side Scroller': 283, '2D': 282, 'Action-Adventure': 268, '2D Platformer': 266, 'Platformer': 264, 'Cartoony': 257, 'Cute': 245, 'Multiple Endings': 230, 'Colorful': 160, 'Adventure': 155, 'Singleplayer': 91, 'Open World': 83, 'Story Rich': 79, 'Souls-like': 79}	Action, Adventure, Indie	1286280	15
Untitled Studio	Untitled Studio, WhisperGames	5325	435	339	248	351	248	8.99	14.99	English, Russian, French, Italian, German, Portuguese - Brazil, Turkish, Spanish - Latin America, Japanese, Korean, Simplified Chinese, Traditional Chinese	{'Management': 189, 'Simulation': 182, 'Building': 176, 'Medieval': 145, 'Strategy': 130, 'Resource Management': 124, 'Indie': 95, 'City Builder': 87, 'Top-Down': 82, 'Time Management': 80, 'Relaxing': 79, 'Atmospheric': 68, 'Singleplayer': 68, 'Stylized': 64, 'Crafting': 64, 'Historical': 59, '3D': 43, 'Adventure': 32, 'Dungeons & Dragons': 22, 'Casual': 12}	Simulation, Strategy	1525700	19
Ground Shatter	Mode 7	2076	142	763	0	1039	0	24.99	24.99	English, French, Spanish - Spain, Japanese, Russian, Simplified Chinese, German	"{'Strategy': 67, 'Action': 63, 'Deckbuilding': 42, 'Turn-Based Tactics': 42, 'Martial Arts': 36, 'Turn-Based Combat': 36, 'Card Game': 34, 'Roguelike Deckbuilder': 33, 'Turn-Based': 33, 'Indie': 28, 'Replay Value': 27, 'Turn-Based Strategy': 24, 'Tactical': 24, 'Violent': 22, 'Rogue-like': 22, 'Isometric': 19, 'Rogue-lite': 18, ""Beat 'em up"": 16, 'Singleplayer': 13, 'Great Soundtrack': 9}"	Action, Strategy	1265820	10
Kyle Seeley	Kyle Seeley	4289	340	84	0	89	0	9.99	9.99	English	{'Choices Matter': 167, 'Simulation': 160, 'Dating Sim': 158, 'Indie': 150, 'Multiple Endings': 146, 'Casual': 140, 'Singleplayer': 133, 'Story Rich': 131, 'Emotional': 130, 'Cute': 121, 'Adventure': 111, 'Visual Novel': 111, 'Choose Your Own Adventure': 107, 'RPG': 106, 'Conversation': 98, 'Nostalgia': 83, 'Romance': 81, '2D': 73, 'Horror': 67, 'Typing': 66}	Adventure, Casual, Indie, RPG, Simulation	978460	1
Odencat	Odencat	373	11	0	0	0	0	12.99	12.99	English, French, Italian, German, Spanish - Spain, Spanish - Latin America, Turkish, Vietnamese, Portuguese - Brazil, Russian, Japanese, Korean, Simplified Chinese, Traditional Chinese, Indonesian	{'Story Rich': 121, 'Pixel Graphics': 117, 'RPG': 104, 'Indie': 103, 'Choices Matter': 95, 'Cute': 93, 'Cats': 90, 'Singleplayer': 87, 'Soundtrack': 82, 'Dark': 79, 'Philosophical': 78, 'Atmospheric': 77, 'Interactive Fiction': 74, 'JRPG': 67, '2D': 67, 'Emotional': 62, 'Linear': 61, 'Retro': 60, 'Exploration': 57, 'Adventure': 53}	Adventure, Indie, RPG	1687550	24
Digixart	Digixart, Ravenscourt	12199	1113	456	0	365	0	19.96	19.96	English, French, Italian, German, Spanish - Spain, Japanese, Portuguese - Brazil, Russian, Simplified Chinese, Traditional Chinese, Polish	{'Adventure': 691, 'Choices Matter': 614, 'Story Rich': 608, 'Atmospheric': 603, 'Narration': 584, 'Dystopian ': 575, 'Multiple Endings': 564, 'Choose Your Own Adventure': 558, 'Exploration': 537, 'Emotional': 523, 'Procedural Generation': 493, 'Singleplayer': 490, 'Political': 483, 'Dynamic Narration': 482, 'Nonlinear': 478, 'Soundtrack': 473, 'Interactive Fiction': 473, 'Mystery': 462, 'Comedy': 453, 'Colorful': 438}	Action, Adventure, Indie	1466640	17
L. Stotch	L. Stotch	1405	92	135	0	186	0	0.0	0.0	English, French, Italian, German, Spanish - Spain, Arabic, Bulgarian, Portuguese - Brazil, Hungarian, Vietnamese, Greek, Danish, Spanish - Latin America, Traditional Chinese, Simplified Chinese, Korean, Dutch, Norwegian, Polish, Portuguese - Portugal, Romanian, Russian, Thai, Turkish, Ukrainian, Finnish, Czech, Swedish, Japanese	{'Free to Play': 39, 'Indie': 38, 'Casual': 38, 'Design & Illustration': 25, 'Pixel Graphics': 24, 'Colorful': 22, 'Relaxing': 19, 'Singleplayer': 16, 'Great Soundtrack': 14, 'Short': 14, 'Puzzle': 11, 'Point & Click': 11}	Casual, Free to Play, Indie	1554790	40
sodaraptor	Raptorsoft Games	320	8	0	0	0	0	9.99	9.99	English	"{'Adventure': 123, 'Exploration': 118, 'Platformer': 116, 'Surreal': 114, 'Horror': 108, 'Abstract': 107, 'Atmospheric': 107, 'Retro': 103, 'Walking Simulator': 94, 'First-Person': 84, '3D Platformer': 82, '3D': 81, 'Colorful': 79, 'Stylized': 73, 'FPS': 70, ""1990's"": 69, 'Dark': 66, 'Old School': 65, 'Fantasy': 65, 'Psychological Horror': 64}"	Adventure, Casual, Indie	1665500	1
Rebel Act Studios, Fire Falcom, General Arcade	SNEG	1543	99	806	0	1163	0	7.49	14.99	English, French, Italian, German, Spanish - Spain, Simplified Chinese, Russian	{'Violent': 252, 'Difficult': 247, 'Dark Fantasy': 246, 'Souls-like': 232, 'Action': 229, 'Combat': 227, 'RPG': 213, 'Gore': 213, 'Dark': 196, 'Atmospheric': 184, 'Third Person': 160, 'Action RPG': 146, 'Action-Adventure': 141, 'Hack and Slash': 131, 'Fantasy': 130, 'Lore-Rich': 82, 'Moddable': 68, 'Singleplayer': 52, 'Narration': 50, 'Replay Value': 42}	Action, RPG	1710170	10
豆丁儿独立游戏工作室	Little Bean Games	370	11	0	0	0	0	1.99	1.99	Simplified Chinese, English, Italian	{'Third-Person Shooter': 114, 'Gore': 109, 'Female Protagonist': 104, 'Horror': 103, 'Action': 99, 'Early Access': 93, 'Violent': 90, 'Adventure': 87, 'Indie': 82, 'Third Person': 79, 'RPG': 67, 'Puzzle': 62, 'Shooter': 61, 'Action RPG': 61, 'Zombies': 58, 'Atmospheric': 54, 'Combat': 52, 'Singleplayer': 50, 'Psychological Horror': 48, 'Survival Horror': 38}	Action, Adventure, Indie, RPG, Early Access	1095260	4
Nifflas	Triple Topping	284	6	0	0	0	0	4.99	4.99	English, French, Italian, German, Spanish - Spain, Danish, Portuguese - Portugal, Portuguese - Brazil, Russian, Spanish - Latin America, Swedish	{'Casual': 98, 'Indie': 93, 'Action': 93, 'Adventure': 33, 'Great Soundtrack': 29, 'Singleplayer': 27, 'Platformer': 27, 'Experimental': 26, 'Colorful': 18, 'Family Friendly': 17, 'Relaxing': 16, '2D Platformer': 16, 'Beautiful': 16, 'Cute': 15, 'Atmospheric': 14, 'Nature': 14, 'Hand-drawn': 13}	Action, Adventure, Casual, Indie	1015920	20
10tons Ltd	10tons Ltd	1642	104	739	1	845	1	9.39	19.99	English, Simplified Chinese, German, Russian, Turkish, French, Spanish - Spain, Japanese, Korean, Portuguese - Brazil, Italian, Traditional Chinese	{'Survival': 489, 'Open World': 475, 'Crafting': 429, 'Zombies': 401, 'RPG': 392, 'Adventure': 386, 'Base-Building': 380, 'Exploration': 359, 'Action': 353, 'Destruction': 347, 'Top-Down': 326, 'Indie': 322, 'Fishing': 316, 'Dystopian ': 315, 'Hunting': 312, 'Sandbox': 302, 'Loot': 295, 'Agriculture': 294, 'Simulation': 271, 'Atmospheric': 267}	Action, Adventure, Indie, RPG, Simulation	846770	18
@unepic_fran	Versus Evil	1776	119	222	125	342	125	19.99	19.99	English, Spanish - Spain, Italian, Russian, French, German, Portuguese - Brazil, Japanese, Korean, Simplified Chinese	"{'2D': 242, 'Pixel Graphics': 218, 'Old School': 201, 'Action': 198, 'Comedy': 194, 'Indie': 189, 'Adventure': 185, 'Retro': 174, '1980s': 168, 'Funny': 165, 'Military': 163, 'Action-Adventure': 141, 'Top-Down': 134, 'Satire': 130, 'Singleplayer': 117, 'Stealth': 115, 'War': 97, 'Parody ': 96, 'Cold War': 65, ""1990's"": 45}"	Action, Adventure, Indie	1203710	15
hinyari9	hinyari9	1851	126	357	0	415	0	7.99	7.99	English, Simplified Chinese, Japanese, Korean	{'Anime': 94, 'Pixel Graphics': 82, 'Cute': 80, 'Female Protagonist': 66, '2.5D': 59, 'Action': 58, 'Rogue-lite': 58, 'Dystopian ': 51, 'Shooter': 48, 'Side Scroller': 43, '2D': 41, 'Nudity': 33, 'Action Roguelike': 32, 'Indie': 32, 'Singleplayer': 31, 'Steampunk': 30, 'Tower Defense': 25, 'Character Customization': 24, 'Score Attack': 21}	Action, Indie	1456820	5
Sarepta studio, Teknopilot	East2West Games	1262	77	403	0	403	0	7.99	7.99	English, German, Spanish - Spain, Norwegian, Japanese, Simplified Chinese, Traditional Chinese, Portuguese - Portugal, Korean, French, Italian, Russian, Polish	{'Choices Matter': 156, 'Story Rich': 149, 'Atmospheric': 145, 'Simulation': 144, 'Emotional': 144, 'Historical': 127, 'Hand-drawn': 124, 'Life Sim': 116, 'War': 114, 'Singleplayer': 107, 'Crafting': 106, 'Time Management': 105, 'Casual': 86, 'Indie': 77, 'Narration': 54, 'Early Access': 44, 'Drama': 42, 'Resource Management': 42, 'Strategy': 40, 'Management': 39}	Casual, RPG, Simulation	1114070	19
幻想博物馆（Utopia Museum）	幻想博物馆（Utopia Museum）	365	11	0	0	0	0	0.0	0.0	English, Not supported, Simplified Chinese	{'Adventure': 709, 'Detective': 163, 'Atmospheric': 161, 'RPG': 154, 'Dark Fantasy': 152, 'Multiple Endings': 151, 'Indie': 144, 'Puzzle': 141, 'JRPG': 140, 'Stylized': 124, 'Drama': 119, 'LGBTQ+': 111, 'Psychological': 110, 'Free to Play': 106, 'Cute': 101, 'Cartoony': 96, 'Third Person': 89, '2D': 88, 'Dungeon Crawler': 81, 'Strategy RPG': 78}	Adventure, Free to Play, Indie, RPG	1164100	5
Job Talle, 3xBlast	Job Talle	647	30	87	0	87	0	2.99	2.99	English, Dutch, Polish, Turkish, French, German, Japanese, Spanish - Spain, Portuguese - Portugal, Portuguese - Brazil, Spanish - Latin America, Simplified Chinese, Russian, Ukrainian, Italian, Korean, Filipino, Indonesian	{'Casual': 204, 'Simulation': 192, 'Puzzle': 171, 'Farming Sim': 167, 'Sandbox': 158, 'Creature Collector': 156, '2.5D': 139, 'Colorful': 134, 'Cute': 125, 'Stylized': 115, 'Atmospheric': 103, 'Family Friendly': 103, 'Nature': 94, 'Relaxing': 80, 'Deckbuilding': 57, 'Procedural Generation': 47, 'Singleplayer': 30, 'Tutorial': 27, 'Indie': 26}	Casual, Indie, Simulation	1518810	28
