developer	publisher	positive	negative	average_forever	average_2weeks	median_forever	median_2weeks	price	initialprice	languages	tags	genre	appid	num_lang
Randumb Studios	Randumb Studios	468	16	0	0	0	0	4.99	4.99	English	{'Simulation': 333, 'Choices Matter': 327, 'Multiple Endings': 324, 'Visual Novel': 321, 'RPG': 318, 'Horror': 311, 'Choose Your Own Adventure': 308, 'Psychological Horror': 305, 'Investigation': 303, 'Mystery': 298, 'Detective': 291, 'Emotional': 84, 'Atmospheric': 82, 'Immersive Sim': 80, 'Rogue-lite': 78, 'JRPG': 75, 'Tabletop': 73, 'Anime': 68, 'Walking Simulator': 65, 'Open World': 62}	RPG, Simulation	1921900	1
		0	0	0	0	0	0	0.0	0.0		[]		2091250	0
Artless Games	Artless Games	514	19	40	0	50	0	4.99	4.99	English, Simplified Chinese, Traditional Chinese, Japanese	{'Puzzle': 106, 'Programming': 95, 'Casual': 87, 'Education': 86, 'Modern': 77, 'Text-Based': 76, 'Automation': 66, 'Dark Humor': 62, 'Indie': 60, 'Linear': 59, 'Singleplayer': 38, '2D': 34, 'Board Game': 29, 'Minimalist': 26, 'Hacking': 26, 'Minigames': 26, 'Card Game': 25, 'Logic': 21}	Indie	1720850	6
Shattered Pixel	Shattered Pixel	803	39	1150	0	1150	0	9.99	9.99	English, French, Italian, German, Spanish - Spain, Czech, Greek, Japanese, Portuguese - Portugal, Simplified Chinese, Ukrainian, Dutch, Hungarian, Korean, Polish, Russian, Turkish, Vietnamese, Indonesian	{'Traditional Roguelike': 211, 'Dungeon Crawler': 206, 'Rogue-like': 201, 'RPG': 193, 'Turn-Based': 191, 'Mystery Dungeon': 184, 'Perma Death': 177, 'Indie': 172, 'Difficult': 166, '2D': 162, 'Procedural Generation': 162, 'Replay Value': 158, 'Fantasy': 146, 'Turn-Based Combat': 142, 'Pixel Graphics': 138, 'Adventure': 129, 'Top-Down': 125, 'Loot': 118, 'Singleplayer': 112, 'Crafting': 107}	Adventure, Indie, RPG	1769170	24
冷笑黑妖	冷笑黑妖	238	3	0	0	0	0	0.99	0.99	English, French, Italian, German, Spanish - Spain, Danish, Ukrainian, Russian, Bulgarian, Hungarian, Turkish, Greek, Norwegian, Czech, Japanese, Polish, Thai, Swedish, Simplified Chinese, Traditional Chinese, Romanian, Finnish, Dutch, Portuguese - Portugal, Portuguese - Brazil, Spanish - Latin America, Vietnamese, Arabic, Korean	{'Cute': 276, 'Anime': 270, 'Clicker': 263, 'Funny': 261, 'Hidden Object': 255, 'Comic Book': 244, 'Casual': 239, 'Point & Click': 235, 'Psychedelic': 228, 'Female Protagonist': 211, 'Comedy': 200, 'Family Friendly': 188, 'Cartoon': 175, 'Magic': 173, 'Singleplayer': 160, 'Puzzle': 142, 'Visual Novel': 126, 'Psychological Horror': 107, 'Simulation': 87, 'Immersive Sim': 66}	Casual, Indie	1600900	40
Spider Nest Games	Spider Nest Games	2026	136	258	0	258	0	17.99	17.99	English, French, Italian, German, Spanish - Spain, Japanese, Simplified Chinese, Russian	{'Indie': 309, 'Roguelike Deckbuilder': 308, 'Deckbuilding': 299, 'Choices Matter': 295, 'Strategy': 292, 'Card Battler': 287, 'Card Game': 286, 'Rogue-lite': 276, 'Rogue-like': 264, 'Early Access': 258, 'Procedural Generation': 257, 'Difficult': 248, 'Adventure': 236, 'Exploration': 227, 'Board Game': 220, '2D': 216, 'Isometric': 198, 'Top-Down': 189, 'Fantasy': 184, 'Singleplayer': 183}	Indie, Strategy	1135810	11
Elf, Shiravune	Shiravune	1188	68	365	0	384	0	19.99	19.99	English, Simplified Chinese, Traditional Chinese	"{'Dating Sim': 460, 'Romance': 432, 'Comedy': 421, 'Visual Novel': 421, 'Anime': 417, ""1990's"": 412, 'Time Management': 393, 'Point & Click': 381, 'Multiple Endings': 380, 'Old School': 358, 'Retro': 348, 'Drama': 340, 'Cute': 320, 'Funny': 307, 'Simulation': 300, 'Emotional': 296, '2D': 281, 'Adventure': 280, 'Hand-drawn': 238, 'Sci-fi': 216}"	Adventure, Simulation	1689910	5
Yames	Yames	237	3	0	0	0	0	4.99	4.99	English	{'Adventure': 326, 'Story Rich': 323, 'Psychological Horror': 322, 'Dark': 317, 'Point & Click': 302, 'Lore-Rich': 293, 'Sci-fi': 284, 'Atmospheric': 279, 'Philosophical': 269, 'Supernatural': 257, 'Old School': 245, 'Emotional': 234, 'Magic': 222, 'Science': 208, 'Multiple Endings': 207, 'Horror': 195, 'Lovecraftian': 174, 'Casual': 155, 'Conversation': 154, '3D': 115}	Adventure, Casual, Indie	1986880	1
Notovia	Notovia	462	16	614	0	614	0	9.99	9.99	English	{'Horror': 208, 'Psychological Horror': 206, 'Puzzle': 186, 'Atmospheric': 182, 'Sokoban': 171, 'Mystery': 164, 'Dark': 161, 'Psychological': 150, 'Hidden Object': 144, 'Lovecraftian': 131, 'Logic': 121, 'Realistic': 120, 'Casual': 107, 'Story Rich': 88, 'Narration': 75, 'Singleplayer': 65, 'Co-op': 44, '3D': 27, 'Indie': 26, 'Tabletop': 20}	Indie	1850550	1
Stratera Games	Stratera Games	474	17	0	0	0	0	11.99	11.99	English, Turkish	{'Mythology': 476, 'Indie': 379, 'Medieval': 366, 'Rome': 363, 'Puzzle': 355, 'Philosophical': 346, 'Historical': 340, 'Point & Click': 333, 'Escape Room': 329, 'Difficult': 325, 'Hidden Object': 323, 'Female Protagonist': 320, 'Alternate History': 318, '2D': 316, 'Story Rich': 315, 'Linear': 311, 'Narration': 308, 'Hand-drawn': 304, 'Stylized': 302, 'Lore-Rich': 296}	Indie	1732750	2
Team Soda	bilibili	2383	168	161	0	160	0	10.99	10.99	Simplified Chinese, English, French, German, Russian, Japanese, Spanish - Latin America, Traditional Chinese	"{'Side Scroller': 119, 'Runner': 99, ""Shoot 'Em Up"": 96, 'Action': 95, 'Shooter': 83, 'Platformer': 70, '3D': 70, 'Gun Customization': 60, 'Controller': 59, 'Parkour': 57, 'Colorful': 56, 'Sci-fi': 52, 'Combat': 49, 'Aliens': 47, 'Singleplayer': 47, 'Early Access': 30}"	Action	1592670	13
Two Star Games	Two Star Games	10219	907	205	0	259	0	19.99	19.99	English, French, German, Spanish - Spain, Japanese, Korean, Polish, Portuguese - Brazil, Russian, Simplified Chinese, Italian, Czech, Danish, Dutch, Hungarian, Portuguese - Portugal, Spanish - Latin America, Swedish, Thai, Traditional Chinese, Turkish, Hindi, Ukrainian, Vietnamese	{'Survival Horror': 370, 'Open World': 335, 'Horror': 330, 'First-Person': 288, 'Trains': 263, 'Singleplayer': 263, 'Shooter': 262, 'Dark': 247, '3D': 235, 'Action-Adventure': 225, 'Adventure': 188, 'FPS': 188, 'Atmospheric': 171, 'Indie': 134, 'Psychological Horror': 132, 'Choices Matter': 120, 'Action': 118, 'Hentai': 109, 'Hand-drawn': 108, 'Thriller': 102}	Action, Adventure, Indie	1766740	35
Asobo Studio	Focus Entertainment	8626	753	584	604	595	604	49.99	49.99	English, French, Italian, German, Spanish - Spain, Simplified Chinese, Traditional Chinese, Spanish - Latin America, Polish, Portuguese - Brazil, Russian, Czech, Arabic, Korean	{'Adventure': 458, 'Action': 445, 'Action-Adventure': 419, 'Exploration': 410, 'Interactive Fiction': 394, 'Cinematic': 391, '3D': 389, 'Third Person': 374, 'Realistic': 372, 'Atmospheric': 369, 'Alternate History': 355, 'Dark': 352, 'Emotional': 333, 'Female Protagonist': 330, 'Drama': 326, 'Medieval': 310, 'Historical': 297, 'Singleplayer': 283, 'Mystery': 270, 'Narration': 213}	Action, Adventure	1182900	23
		0	0	0	0	0	0	0.0	0.0		[]		2173570	0
Okomotive	Frontier Foundry	2536	183	333	0	333	0	6.99	19.99	English, French, Italian, German, Spanish - Spain, Arabic, Dutch, Japanese, Korean, Polish, Portuguese - Brazil, Russian, Simplified Chinese, Spanish - Latin America, Traditional Chinese, Ukrainian	{'Action-Adventure': 203, 'Atmospheric': 203, 'Post-apocalyptic': 199, '2.5D': 197, 'Puzzle-Platformer': 196, 'Platformer': 179, 'Adventure': 172, 'Puzzle': 167, 'Stylized': 156, 'Action': 148, 'Hand-drawn': 144, 'Emotional': 126, 'Relaxing': 118, 'Underwater': 103, 'Controller': 81, 'Linear': 66, 'Singleplayer': 58, 'Mystery': 35, 'Soundtrack': 31, 'Indie': 8}	Action, Adventure	1570010	25
Very Very LITTLE Studio	Very Very LITTLE Studio	187	1	0	0	0	0	1.99	1.99	English, Simplified Chinese, Russian, Japanese	{'Hidden Object': 72, 'Casual': 67, 'Hand-drawn': 64, 'Colorful': 61, 'Cats': 58, 'Dog': 52, 'Indie': 50, 'Puzzle': 29, '2D': 28, 'Singleplayer': 26}	Casual, Indie	1722520	5
